SquareFootage,NumBedrooms,SchoolRating,RenovationQuality,IsLuxury
1138.59,3,5.35,4.89,1
1332.25,3,8.77,5.52,0
936.61,4,9.22,4.13,1
1976.27,2,7.76,5.82,1
965.41,4,10.0,2.92,1
739.26,2,3.37,1.51,0
1067.23,3,8.64,8.26,0
1734.13,3,8.69,2.03,1
1398.64,3,10.0,7.43,1
1001.99,2,6.2,5.54,1
550.0,3,3.83,6.79,0
550.0,1,4.75,1.44,0
1496.88,5,10.0,7.48,1
1459.44,4,5.93,4.8,0
550.0,2,4.93,4.48,1
1080.68,2,3.95,4.23,0
1641.08,3,7.17,2.76,1
1487.28,3,7.12,6.06,1
2093.21,2,7.55,3.74,0
756.26,5,7.4,5.6,0
898.96,5,8.47,6.62,1
1331.4,4,6.0,6.84,1
1206.11,3,7.68,3.89,1
758.38,2,6.12,4.26,1
1052.32,2,5.74,3.53,0
1211.64,3,7.93,8.03,1
550.0,5,5.93,6.8,0
550.0,2,7.24,3.54,0
1596.29,3,6.05,6.68,1
550.0,3,5.04,0.83,0
995.09,3,8.05,6.7,0
931.9,3,6.3,1.98,0
2187.19,1,8.39,5.92,1
2299.19,2,7.01,5.18,1
550.0,3,3.98,3.88,0
1198.87,3,6.92,6.37,1
1030.2,2,6.35,2.55,0
944.74,1,8.52,2.93,0
550.0,4,6.76,5.39,1
1201.84,2,5.15,7.79,1
550.0,3,2.76,4.08,0
550.0,4,8.02,3.71,1
1849.91,3,9.21,10.0,1
1439.93,4,9.69,6.13,1
888.96,5,6.99,5.97,1
643.1,5,7.97,3.08,1
1236.71,2,6.32,6.66,0
1116.57,3,6.3,1.76,0
550.0,4,4.14,6.95,0
1442.57,2,6.24,5.63,1
831.96,4,10.0,6.97,1
778.54,3,5.78,6.04,0
550.0,2,6.83,2.29,0
1090.39,3,7.92,4.28,0
550.0,2,3.55,0.05,1
1116.26,2,3.06,4.2,0
1401.47,3,7.02,3.25,0
1438.21,2,8.07,5.15,1
701.73,3,6.36,4.03,0
2221.13,4,9.6,6.75,1
1253.25,4,9.7,4.43,1
550.0,1,5.68,6.11,0
1496.1,2,6.26,5.92,0
550.0,3,5.72,3.18,0
1303.24,2,7.82,4.93,1
550.0,2,4.64,1.51,0
905.66,2,6.9,5.04,0
2057.02,4,7.74,6.39,0
1275.86,4,8.46,7.68,1
732.48,4,8.86,7.37,1
550.0,2,5.96,1.5,1
1356.81,4,7.17,5.96,1
1016.18,2,3.45,2.92,1
1149.13,2,7.25,6.13,0
755.37,2,5.38,3.83,0
1403.77,3,6.37,2.27,1
959.56,3,8.17,5.27,1
1608.87,4,9.02,7.0,1
637.9,2,5.3,6.35,0
983.44,4,5.92,6.26,1
1287.85,1,5.98,2.51,0
610.36,1,4.87,3.43,0
550.67,3,5.65,4.12,0
550.0,3,5.15,0.93,1
550.0,3,8.9,4.47,1
1148.9,2,5.78,5.37,1
1281.83,2,6.73,3.23,1
690.82,5,9.52,6.3,0
1476.57,3,9.32,7.57,1
1667.96,4,10.0,8.27,1
1394.47,3,6.78,5.45,1
1806.26,3,7.75,5.14,1
550.0,3,6.19,3.08,0
924.0,4,7.7,6.07,1
1535.57,2,8.55,5.64,0
1499.31,4,10.0,5.11,1
1580.54,1,7.3,6.76,1
1120.96,3,5.27,2.21,1
1488.74,2,7.62,8.52,0
1450.32,2,4.84,3.09,0
1190.52,2,5.04,3.42,0
1360.15,2,6.57,5.4,0
550.0,3,1.98,1.49,0
907.53,4,2.2,3.76,1
772.35,3,8.44,4.8,1
1655.84,4,6.83,6.99,1
1946.29,4,7.79,7.37,1
1046.79,3,7.45,3.98,0
1052.48,3,7.75,7.69,1
958.57,3,9.3,3.57,1
950.91,2,2.58,2.62,0
1318.78,3,5.52,3.48,1
1304.8,3,4.65,5.46,0
682.2,3,6.3,1.73,1
550.0,1,5.66,3.07,0
1223.21,2,3.57,5.79,1
785.82,5,6.59,4.15,1
889.9,2,3.85,2.75,0
1004.55,3,8.66,4.71,1
692.84,2,5.63,2.75,0
864.67,2,6.23,4.25,0
1459.42,4,8.82,4.77,1
1618.91,4,8.58,7.96,1
989.32,4,7.99,3.33,0
996.16,2,5.36,2.83,1
1545.13,4,8.9,10.0,1
550.0,1,1.16,1.07,1
740.05,2,1.48,3.62,0
1048.33,4,6.62,5.49,1
1144.41,4,7.55,4.12,1
759.22,2,6.66,4.96,1
550.0,2,3.92,3.7,0
1437.55,2,7.96,5.38,0
1559.91,4,9.45,6.7,1
1205.53,3,8.62,5.12,0
550.0,2,5.24,8.95,0
855.57,4,6.84,5.24,1
550.0,3,5.88,5.04,1
550.0,4,7.97,4.76,1
550.0,3,7.17,1.65,0
2276.81,3,7.25,5.8,0
1352.22,4,9.85,7.31,1
641.65,3,6.44,2.35,0
1488.9,4,7.69,6.75,1
735.26,3,5.12,4.1,0
839.71,3,7.36,3.36,0
1244.07,4,10.0,5.62,1
1418.77,3,7.84,6.61,0
895.96,3,5.68,7.48,0
981.93,2,7.24,3.84,0
1540.02,4,5.36,3.45,0
550.0,4,8.05,4.79,0
1304.4,5,9.39,5.56,1
574.11,3,8.99,4.9,0
897.34,3,5.01,5.1,0
1325.44,2,4.02,2.96,0
550.0,3,4.41,2.59,0
1140.45,4,5.27,4.48,1
1237.2,2,7.31,3.61,0
1216.19,3,9.03,5.65,0
1074.67,3,7.67,3.85,0
1440.64,4,9.96,8.14,1
1084.97,2,5.88,5.55,1
713.17,3,4.7,4.95,1
550.0,3,5.06,3.92,0
1286.17,6,6.73,3.43,1
550.0,2,3.98,1.12,1
899.53,3,9.92,5.61,1
550.0,2,6.43,2.88,0
1720.27,3,4.83,3.08,1
787.09,3,10.0,5.46,0
582.18,5,6.26,5.8,1
1735.68,2,5.21,5.04,1
639.73,1,7.21,1.95,0
1087.62,3,9.36,8.29,1
550.0,2,10.0,5.71,0
1209.01,2,7.17,4.59,1
1455.53,3,9.99,2.07,0
1112.56,3,4.01,5.27,1
1542.55,4,7.61,5.22,1
1537.28,3,3.99,3.45,1
584.56,4,5.01,6.22,1
1625.17,2,10.0,3.93,1
1215.45,3,7.95,3.55,0
906.8,4,3.83,1.91,0
1109.35,2,7.24,7.54,0
550.0,3,4.63,1.87,1
1690.71,4,8.88,6.04,1
1686.78,3,7.15,4.88,1
1291.47,3,7.94,8.61,1
1662.92,1,6.86,2.66,0
839.18,3,9.63,5.53,1
961.97,3,7.7,4.2,1
550.0,4,3.62,4.17,0
1062.47,1,4.27,2.34,0
621.08,2,5.17,4.74,0
1078.07,4,6.3,2.97,0
1946.87,3,10.0,6.15,1
1316.59,4,9.21,7.77,1
550.0,4,9.39,6.84,0
1210.5,3,8.44,3.47,1
1051.25,2,9.57,6.46,0
780.1,2,5.7,4.18,0
1516.73,3,7.34,7.91,1
550.0,1,6.01,2.05,0
550.0,1,4.47,1.71,0
1071.37,4,7.99,6.58,1
1868.73,3,5.86,6.4,1
1987.99,4,10.0,8.1,1
550.0,2,5.69,1.17,0
1198.14,1,6.93,5.89,0
1790.43,4,7.51,3.97,1
1269.27,3,7.17,6.71,0
1883.16,2,5.87,6.63,1
836.51,3,6.17,2.92,0
694.46,3,6.02,5.99,1
550.0,4,5.19,4.59,1
1301.32,3,8.65,6.51,0
1743.78,3,7.07,4.68,1
1065.64,3,6.68,3.12,1
550.0,2,7.15,4.25,0
769.59,3,8.59,8.18,1
2233.04,3,10.0,5.45,1
2115.54,1,6.95,6.44,1
742.01,3,3.14,4.51,0
1910.13,2,7.85,5.55,0
1084.17,2,7.25,0.68,0
1600.28,3,7.9,6.53,0
761.29,3,3.72,2.66,0
1778.96,3,4.24,3.15,1
684.35,3,6.7,4.15,0
737.11,4,7.56,5.13,1
550.0,4,7.99,4.68,1
1052.22,2,4.07,3.94,0
550.0,3,9.15,6.59,0
1246.98,3,8.3,6.63,1
1310.8,2,6.41,4.36,0
1282.25,4,8.6,4.35,1
1015.9,4,6.97,7.47,1
550.0,5,9.74,7.77,1
779.4,5,6.23,3.08,1
1199.7,3,6.4,4.96,1
550.0,4,7.47,3.03,0
550.0,3,1.45,1.38,0
550.0,3,8.59,7.14,0
573.29,2,5.53,6.11,1
995.06,3,6.82,4.09,1
726.61,3,7.08,7.3,0
1662.01,3,8.3,4.73,1
1913.94,1,4.26,4.01,0
1259.29,5,10.0,8.74,1
1049.45,4,7.12,7.17,1
1645.47,1,10.0,7.36,0
550.0,3,4.53,2.7,0
993.27,5,4.87,2.57,1
836.49,3,6.64,3.32,0
550.0,5,6.4,5.51,1
924.31,3,7.23,2.23,0
629.66,1,5.16,2.0,0
550.0,3,4.59,3.93,0
550.0,4,5.61,3.87,0
760.03,5,8.04,4.03,1
1003.86,5,6.85,3.16,1
1001.18,4,7.51,6.21,1
1417.48,2,4.74,2.61,1
1834.27,4,7.01,5.3,1
550.0,1,2.51,1.4,1
698.31,2,5.82,2.7,0
1615.39,4,4.86,3.8,1
1255.55,4,9.15,3.09,1
1382.61,4,5.58,8.79,1
905.01,3,4.74,4.99,0
1856.44,2,5.71,5.31,1
550.0,2,8.97,3.61,0
550.0,4,5.97,1.3,1
1024.69,4,9.62,8.7,1
1183.0,4,7.72,7.36,1
652.83,2,4.7,3.16,0
616.76,3,7.13,3.99,0
550.0,2,3.49,1.33,1
550.0,2,4.74,3.78,0
776.67,4,6.81,4.4,0
1269.76,3,6.62,4.73,0
550.0,3,6.18,1.06,0
754.91,2,6.9,5.98,0
550.0,5,5.59,5.27,1
1231.08,5,8.62,5.65,1
1042.51,2,8.51,4.77,0
677.71,3,5.43,2.57,0
550.0,2,6.96,3.62,0
550.0,3,5.48,2.14,1
2015.84,5,9.63,5.52,1
1070.92,3,7.28,5.2,0
673.84,3,6.81,4.55,0
879.07,4,10.0,6.04,0
550.0,3,6.81,3.13,0
835.93,4,7.16,3.24,0
907.53,3,6.16,2.72,0
550.0,2,5.8,5.14,0
1000.46,2,8.46,6.77,0
1077.55,4,6.86,6.67,0
1017.24,3,9.76,4.1,0
1043.69,2,8.77,4.61,1
550.0,3,7.64,1.63,0
904.71,4,8.43,3.81,1
676.7,3,4.6,6.84,0
1168.93,4,10.0,5.17,1
1056.18,4,8.76,3.56,0
559.57,3,7.77,5.25,0
2219.73,4,9.25,6.28,1
1570.07,2,7.61,7.81,1
1272.81,3,9.09,5.23,1
1080.01,4,9.62,4.0,1
804.09,4,8.01,6.04,0
550.0,2,4.43,3.98,0
550.0,2,5.19,6.03,0
550.0,3,7.04,3.1,0
1130.13,5,7.08,3.99,1
1406.52,3,9.08,9.07,1
1433.79,4,7.21,7.45,1
961.63,2,7.8,3.21,0
550.0,4,6.98,3.37,1
1528.68,3,7.13,3.23,1
673.6,3,4.23,3.0,1
819.25,4,8.11,5.75,0
1080.83,3,5.21,6.13,1
834.66,2,7.24,5.67,1
1059.64,3,10.0,4.3,1
550.0,3,5.05,2.68,0
550.0,2,4.23,1.09,0
1291.88,2,2.98,3.49,0
550.0,3,6.88,3.84,0
797.3,3,8.09,6.14,1
856.67,3,6.2,3.14,1
633.49,3,6.27,5.48,1
1409.03,2,5.46,5.37,0
550.0,3,4.18,4.14,0
956.16,4,6.74,5.6,1
1536.98,1,6.84,5.3,1
550.0,1,6.06,3.36,0
859.22,4,6.8,6.85,1
1097.15,4,10.0,9.9,1
1937.42,2,7.22,7.26,1
1032.15,3,5.77,3.9,0
1348.73,3,9.17,6.45,1
1133.71,5,6.39,7.2,1
588.65,3,7.4,5.03,0
966.05,3,9.4,2.9,0
1177.13,3,8.28,5.18,0
724.17,2,4.56,0.62,1
1110.08,4,6.53,3.68,1
1356.12,3,7.5,4.71,1
1328.2,3,5.41,6.47,0
823.98,3,7.03,5.2,1
1087.6,4,8.23,7.12,1
930.64,4,6.11,7.44,1
1124.19,3,8.56,5.53,1
890.0,5,10.0,5.54,1
1388.44,4,7.18,5.91,1
1336.78,3,6.17,3.62,1
958.49,5,10.0,7.85,1
795.4,2,3.63,4.03,0
993.55,4,7.85,4.74,1
1903.45,2,6.48,5.74,1
1546.07,2,6.52,7.12,1
1319.82,3,10.0,7.96,1
1303.39,4,8.01,6.97,1
550.0,3,5.9,2.4,0
1192.83,4,8.99,4.81,1
1384.13,4,8.34,5.53,0
1264.32,3,8.89,4.06,0
1024.25,4,5.07,1.97,1
625.26,2,2.7,0.93,0
1135.51,4,7.43,5.92,1
891.62,4,7.33,2.34,1
1284.46,2,8.15,5.12,1
678.06,2,4.38,4.83,0
1750.73,3,8.9,5.69,1
611.78,2,5.23,3.39,0
550.0,3,5.63,5.3,0
550.0,2,4.24,1.59,0
1499.48,4,9.08,6.87,1
1003.5,3,8.32,5.95,1
939.05,3,5.2,6.87,0
1157.27,4,8.49,5.74,1
676.49,4,9.4,9.02,1
833.03,2,8.21,3.77,0
679.89,4,9.15,6.35,1
1027.64,3,4.9,3.6,0
748.14,3,10.0,8.07,1
833.57,6,9.63,4.93,1
1489.94,3,9.23,3.98,1
1511.89,3,8.16,6.21,1
550.0,4,7.19,6.72,0
1354.92,2,4.64,5.09,0
550.0,2,3.3,4.92,0
1221.08,4,5.27,4.61,1
1371.17,2,6.13,4.97,1
550.0,3,8.48,7.52,1
1185.79,2,7.34,3.12,0
1654.8,4,10.0,4.75,1
1326.29,4,9.07,6.28,1
747.49,3,7.83,5.32,0
761.55,5,8.63,4.09,1
1016.68,3,5.19,4.54,1
550.0,4,6.83,4.03,0
921.39,2,5.61,4.28,1
964.37,2,6.12,3.46,1
966.94,3,5.15,5.44,1
1764.72,3,7.44,6.59,1
1266.86,4,9.33,5.4,0
550.0,3,8.48,2.64,0
901.73,4,6.41,4.95,0
550.0,4,6.92,4.23,1
1412.67,6,10.0,10.0,1
589.27,4,8.42,7.04,0
760.79,3,6.73,4.49,0
550.0,3,6.26,4.8,0
877.32,4,7.25,4.73,0
550.0,2,7.09,4.89,0
794.16,3,7.56,4.99,0
1451.37,3,10.0,5.46,1
1317.59,4,8.97,9.11,1
1260.48,4,4.83,3.6,1
1595.83,4,8.37,5.6,1
1857.6,2,5.01,2.69,1
728.9,2,6.2,4.25,1
1176.95,4,6.77,5.86,1
1010.79,2,9.77,5.62,1
669.92,3,7.34,9.02,0
2132.54,4,6.02,7.42,1
897.32,3,9.2,5.07,1
1123.25,4,7.69,5.14,0
692.41,3,3.86,3.96,0
911.36,3,5.93,6.2,0
1967.39,2,6.33,7.57,1
1554.53,3,7.37,6.97,1
550.0,5,7.99,3.2,0
550.0,3,5.56,3.37,1
1042.03,3,9.8,5.01,1
583.35,2,6.21,5.79,0
829.74,4,10.0,4.82,1
1500.21,4,1.94,2.14,0
845.65,3,8.26,6.53,0
813.53,5,7.02,5.7,1
1709.34,2,6.25,7.35,0
1224.95,2,7.53,3.41,0
1076.4,3,8.1,4.44,0
680.49,2,9.62,5.07,0
1408.17,2,6.75,7.21,0
815.17,4,8.08,4.66,1
550.0,3,4.1,2.2,1
1131.08,2,9.16,3.74,1
1101.3,2,6.04,3.48,1
695.55,3,8.66,9.26,1
822.24,4,4.19,6.25,1
820.88,2,7.46,6.13,1
1261.06,3,5.51,3.95,0
550.0,3,7.61,4.71,0
1821.84,3,5.05,3.92,1
1051.16,4,8.61,7.38,0
1227.08,3,3.41,6.81,1
1693.45,4,5.54,5.37,0
2405.02,2,6.51,7.24,1
593.45,4,6.01,4.85,0
1702.8,3,10.0,9.11,1
725.74,3,6.55,5.18,0
550.0,3,6.75,2.59,0
813.44,2,0.74,2.67,0
1405.73,4,8.63,7.55,1
1021.92,2,7.18,5.32,1
779.1,2,2.59,3.07,0
550.0,3,3.41,2.16,0
1521.66,4,3.93,1.76,0
1309.44,3,7.36,4.63,1
1761.18,5,7.83,6.48,1
657.43,2,4.53,5.35,0
728.73,2,6.3,1.95,0
627.24,3,6.31,5.09,1
550.0,1,4.71,2.3,0
692.32,4,9.16,6.59,1
550.0,3,4.5,1.21,0
1103.76,2,4.28,5.03,1
1399.62,3,7.9,2.56,0
969.5,3,9.31,7.01,1
550.0,4,7.95,5.51,0
1010.89,1,3.61,3.08,0
905.51,3,7.27,4.0,1
550.0,4,6.53,4.16,0
1506.8,4,7.48,2.78,1
728.22,5,10.0,7.3,1
695.79,2,6.06,4.29,0
1173.75,2,6.75,3.44,0
550.0,4,5.84,9.08,1
1363.32,3,7.87,6.34,1
550.0,3,3.67,5.68,1
1115.12,4,6.2,3.78,1
1706.41,4,8.45,6.99,0
923.61,4,10.0,5.95,0
1016.53,3,4.95,9.62,1
976.2,2,7.1,5.73,0
1253.45,3,7.39,4.83,0
692.76,2,7.01,5.49,0
558.97,2,6.86,2.93,0
920.51,3,4.63,2.51,0
614.91,2,7.68,3.92,0
1620.46,3,7.39,9.39,1
947.97,4,6.66,2.87,1
1626.92,4,7.52,5.5,1
550.0,1,5.66,0.37,1
550.0,3,5.4,4.88,0
550.0,2,4.15,4.15,0
740.4,4,10.0,5.19,1
550.0,3,8.27,4.72,0
1381.41,3,8.13,6.26,1
853.49,2,7.71,5.61,1
721.17,4,5.39,3.73,0
794.53,1,6.92,4.86,1
1622.22,4,8.74,8.75,1
1588.95,3,3.4,4.12,1
886.39,2,7.97,6.74,1
550.0,4,5.51,6.21,0
1748.79,5,9.54,8.72,1
689.3,4,8.19,6.44,0
1626.51,4,5.31,3.96,1
550.0,4,5.9,4.26,1
1273.14,3,8.75,2.29,0
811.64,1,4.66,3.65,0
1849.9,2,6.69,8.64,1
1467.32,3,7.79,5.6,1
873.9,3,4.96,1.52,0
1200.48,4,10.0,8.71,1
550.0,2,6.7,3.49,0
1513.03,4,9.3,7.68,0
1443.32,4,8.31,4.52,1
1341.95,5,10.0,6.72,0
550.0,2,5.59,5.1,0
550.0,3,8.67,6.03,1
1017.6,3,6.65,4.92,0
1633.35,3,6.31,5.96,1
852.09,3,4.92,3.09,0
1366.75,2,8.29,4.77,0
659.38,3,6.39,6.31,0
550.0,4,5.07,4.13,1
806.32,3,7.84,4.08,1
1161.33,4,10.0,8.41,1
1929.26,2,8.75,5.8,0
1709.55,3,7.57,6.29,0
1594.79,3,7.07,7.09,0
1096.37,4,8.3,7.23,1
1376.84,4,4.73,5.99,1
1557.12,3,5.71,3.61,1
550.0,4,5.77,0.44,0
1242.76,5,6.81,4.52,1
550.0,3,5.69,2.68,0
1401.71,2,5.64,5.13,0
550.0,3,6.05,5.16,1
1452.3,3,6.01,6.36,1
744.84,3,7.46,4.45,0
964.76,2,7.15,7.65,1
1635.79,2,7.37,6.09,1
1632.41,3,5.78,7.55,1
579.63,1,4.99,2.5,0
853.32,2,8.31,6.95,1
1755.32,4,10.0,6.9,1
550.0,3,6.65,7.15,0
550.0,2,3.87,0.81,1
550.0,1,4.6,3.34,1
1492.61,3,6.68,4.32,0
1798.19,3,7.74,6.16,1
1655.22,3,10.0,7.5,1
1100.88,3,6.57,4.37,0
588.48,4,6.79,5.47,0
683.73,4,6.69,5.03,0
824.59,3,6.82,4.3,0
1094.63,3,3.78,4.26,0
550.0,4,6.93,5.31,1
550.0,3,7.58,6.85,1
1428.66,2,4.59,6.63,1
783.91,2,2.17,1.64,0
691.76,4,6.66,3.69,0
666.22,4,6.82,5.27,1
990.0,4,8.01,7.32,1
550.0,4,8.65,4.89,1
908.42,3,7.15,3.63,0
967.5,1,9.2,4.31,0
627.46,2,4.75,1.68,1
550.0,3,7.31,5.73,0
852.64,5,9.93,4.7,1
550.0,2,4.36,2.64,0
1701.13,4,6.85,7.4,1
550.0,2,7.62,6.16,0
550.0,1,4.53,4.52,0
1236.22,4,7.5,2.27,1
550.0,5,9.32,5.59,1
550.0,3,6.26,4.4,1
736.06,4,8.98,5.86,1
1493.17,4,10.0,7.57,0
1158.05,4,10.0,5.84,1
1487.34,3,3.86,3.06,1
550.0,3,5.49,3.49,0
576.38,4,8.06,5.28,0
916.27,3,5.75,3.24,1
1305.92,5,7.99,6.94,1
1366.27,3,5.89,4.3,1
1056.76,4,5.3,3.86,1
550.0,2,5.42,2.55,0
1816.71,2,8.26,4.61,1
911.18,3,8.12,5.31,1
896.81,4,8.49,3.55,1
550.0,3,4.11,2.3,0
550.0,2,5.77,2.52,0
1398.37,2,5.63,3.47,0
749.67,3,6.81,3.08,0
833.92,2,8.18,4.1,0
1035.3,4,7.84,4.33,1
907.07,3,9.79,7.42,1
968.4,2,4.81,1.59,0
1042.39,4,8.34,5.8,1
550.0,2,4.56,5.93,0
1622.43,1,6.82,5.87,1
1403.27,1,5.9,5.75,1
1606.97,4,10.0,6.76,1
1228.67,3,7.81,3.0,0
1001.01,4,8.16,8.02,1
935.63,2,5.32,3.85,0
991.7,4,7.58,3.9,1
902.24,4,6.9,5.38,0
1255.1,3,6.69,5.11,1
727.21,5,5.66,5.95,1
1223.42,3,6.95,3.98,0
656.16,4,5.85,3.62,1
1051.87,3,8.98,6.66,0
1017.19,2,5.79,5.13,0
2120.93,3,9.42,5.76,1
550.0,3,5.56,3.91,0
1450.22,3,10.0,7.85,1
1674.82,6,10.0,9.63,1
1541.96,3,4.88,5.98,1
550.0,1,4.79,1.48,0
1941.44,4,6.62,2.76,0
550.0,3,4.1,1.52,0
550.0,1,3.28,1.1,0
829.85,3,5.28,4.46,0
1153.38,1,3.17,0.07,0
1688.52,1,4.41,4.69,1
550.0,2,5.07,5.09,0
1868.71,3,6.11,5.51,1
1105.58,3,5.26,2.76,0
1010.83,3,8.55,6.23,1
644.51,1,5.33,3.29,1
1121.99,3,7.0,4.52,1
713.64,3,9.27,5.36,1
550.0,3,5.62,3.81,0
1005.49,2,10.0,4.65,0
838.77,4,6.45,6.52,0
808.7,3,6.07,5.33,0
847.8,2,9.34,9.12,0
911.63,3,10.0,6.99,1
1001.2,2,8.32,2.74,0
1173.04,3,6.33,7.28,0
1791.91,3,8.56,7.18,0
909.16,3,9.76,4.78,0
550.0,3,5.87,2.65,0
550.0,5,7.13,6.85,1
550.0,2,5.93,3.99,0
1361.08,3,5.68,7.45,1
658.34,2,3.22,0.75,0
1719.91,3,6.12,5.58,1
1103.66,2,4.7,2.39,0
1069.43,2,7.9,2.91,0
1038.6,2,5.06,4.14,0
1003.05,3,8.6,5.51,0
1186.48,2,4.04,7.31,1
636.83,3,7.65,6.28,0
799.86,2,8.53,3.39,0
1386.67,2,6.78,5.0,1
930.28,2,4.54,0.4,0
1074.68,2,4.82,4.98,0
1569.6,3,8.69,3.38,1
1946.34,1,5.75,4.89,0
550.0,2,6.14,5.07,0
720.01,2,4.93,3.63,0
550.0,3,8.9,4.79,0
550.0,5,8.76,4.6,0
594.91,3,2.21,2.2,0
641.56,3,7.85,3.18,0
550.0,1,2.07,0.39,0
1628.7,4,4.62,2.94,0
550.0,2,8.59,6.36,0
550.0,1,5.8,2.25,0
1242.45,4,5.04,6.69,1
1327.08,1,4.8,4.01,0
1198.31,2,7.84,5.8,1
644.63,3,5.0,5.08,1
2063.7,3,3.7,5.46,1
906.08,1,6.29,3.4,0
2069.92,5,10.0,7.06,0
550.0,3,4.84,4.55,0
1457.84,2,8.45,9.88,1
550.0,2,4.56,5.31,0
1330.07,3,8.37,3.76,1
1501.25,3,5.89,3.33,0
802.49,4,9.91,7.11,0
696.71,3,7.01,3.22,0
550.0,1,6.8,3.87,1
1296.88,1,7.48,5.95,0
1885.58,2,9.82,8.57,1
550.0,4,4.39,3.63,0
843.07,4,3.95,4.56,1
1251.41,2,7.44,6.02,1
799.57,2,9.49,5.11,1
1436.65,3,8.05,8.52,1
1153.94,3,5.23,3.75,1
2196.04,4,6.45,6.27,1
1310.08,5,8.7,7.16,1
1597.54,3,10.0,7.41,1
1031.45,5,6.85,3.46,1
611.16,3,0.85,1.89,1
1889.24,4,8.85,7.48,1
879.8,2,6.96,4.69,0
1054.0,4,7.38,5.38,1
591.05,1,5.58,4.86,0
743.83,2,3.25,5.53,1
550.0,5,10.0,5.35,1
752.01,4,9.03,4.89,0
1571.7,4,6.15,7.39,1
550.0,3,5.75,2.42,1
1425.88,2,6.68,2.44,1
904.28,3,8.69,6.47,0
550.0,3,5.58,2.27,0
1139.91,2,7.06,4.96,0
894.61,3,8.05,5.2,0
1491.39,4,7.54,7.59,1
1120.08,2,3.55,3.51,0
550.0,4,5.08,5.04,0
773.47,3,6.65,3.28,0
1493.52,2,4.91,4.74,1
1204.79,5,8.32,4.18,1
1421.46,3,7.26,5.65,1
550.0,1,6.33,1.64,0
555.25,2,6.51,3.63,0
663.52,5,6.73,4.55,1
576.05,2,4.28,4.03,0
1430.63,2,8.05,5.41,0
1166.46,3,5.75,6.69,1
839.82,5,4.61,5.21,1
1480.25,3,8.57,2.73,0
550.0,1,3.23,2.01,1
1136.5,4,7.08,4.9,1
611.44,3,5.67,6.58,0
1639.48,3,10.0,6.88,1
550.5,3,6.54,6.08,0
550.0,2,5.77,2.61,0
1090.17,2,6.98,6.24,0
1258.66,3,5.8,1.73,0
1287.27,4,7.1,4.28,1
729.98,2,2.77,2.57,0
1487.78,3,8.5,6.47,1
1176.34,2,8.56,6.87,1
1965.06,4,6.81,4.47,1
550.0,2,2.91,2.1,0
1252.56,2,8.09,5.91,1
865.23,3,9.01,4.74,1
1315.47,3,4.8,5.58,1
550.0,3,5.61,3.01,0
1033.74,2,4.43,3.96,1
776.1,4,9.49,4.77,1
1729.78,5,9.37,8.88,1
550.0,2,4.49,2.05,0
1666.04,4,7.35,6.21,1
651.47,4,9.4,4.43,1
1307.18,3,6.41,5.39,0
896.07,2,4.12,0.13,1
759.11,2,7.52,7.9,0
1471.77,2,5.13,4.84,1
1392.98,5,9.94,9.22,1
1374.36,3,6.44,7.76,0
2033.79,2,8.83,6.57,1
1637.19,4,10.0,6.94,1
808.03,2,7.27,3.85,0
719.94,2,8.06,6.3,0
932.75,4,6.09,6.4,0
550.0,3,6.51,5.95,0
550.0,2,6.14,4.26,0
775.73,3,7.25,4.57,1
1036.36,4,7.87,4.37,0
1855.43,4,5.99,8.68,1
1541.12,5,9.82,6.29,1
1561.19,1,6.13,7.27,1
550.0,4,5.57,2.35,0
1594.27,2,7.72,5.52,1
1112.53,4,7.46,4.56,1
1608.72,4,7.88,4.95,1
1186.8,5,9.52,3.64,1
1229.67,2,6.39,4.08,0
971.55,3,8.14,6.62,0
561.26,2,4.99,1.78,0
1835.01,3,6.65,5.46,1
1250.06,2,5.36,4.14,1
952.05,3,5.36,4.3,0
599.43,3,4.09,1.05,0
550.0,2,4.8,4.5,0
794.96,3,7.12,3.04,0
635.65,3,7.41,3.21,0
1231.41,3,4.64,6.27,0
965.04,3,7.28,4.96,0
550.0,2,5.96,0.47,1
682.66,4,6.64,3.12,0
1242.17,4,6.93,5.74,0
955.54,3,4.5,4.33,0
674.53,4,9.08,6.34,0
550.0,3,1.35,4.53,0
600.01,1,7.84,1.51,0
550.0,4,7.15,2.5,0
1200.6,2,5.94,3.91,0
550.0,5,8.91,5.36,1
697.88,2,4.2,2.8,0
1226.59,2,7.48,6.33,0
586.41,3,6.52,3.53,1
878.71,5,8.89,7.99,1
1953.8,3,7.88,6.13,1
757.7,2,9.81,4.15,0
1299.69,3,6.22,6.81,0
793.35,1,7.42,6.03,0
550.0,4,7.95,3.91,0
1252.11,3,8.05,6.46,1
1184.55,3,5.43,4.3,0
550.0,2,1.36,0.11,0
789.27,3,10.0,8.73,1
1198.23,4,5.76,6.47,1
550.0,3,5.75,1.06,0
816.9,3,4.09,3.99,0
2612.94,3,10.0,7.87,1
1703.66,4,10.0,7.64,1
952.41,3,6.37,6.92,0
1225.4,3,8.2,5.26,1
1295.39,2,4.99,1.93,0
1378.36,2,7.52,4.12,1
1352.56,4,7.89,5.16,1
732.74,5,8.39,7.13,1
1111.01,3,4.84,5.84,0
956.73,4,9.87,6.42,1
891.84,3,7.61,2.42,0
944.66,3,8.06,2.49,0
1289.99,3,8.19,8.44,1
